argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,3,0,1,1985
1,3,0,3,1614
1,3,0,9,1303
1,3,0,27,1300
1,3,0,81,939
1,3,1,0,4159
1,3,1,1,811
1,3,1,3,689
1,3,1,9,676
1,3,1,27,673
1,3,1,81,462
1,3,3,0,1958
1,3,3,1,331
1,3,3,3,273
1,3,3,9,260
1,3,3,27,260
1,3,3,81,83
1,3,9,0,978
1,3,9,1,55
1,3,9,3,38
1,3,9,9,36
1,3,9,27,36
1,3,9,81,0
1,3,27,0,430
1,3,27,1,3
1,3,27,3,3
1,3,27,9,1
1,3,27,27,1
1,3,27,81,0
1,3,81,0,164
1,3,81,1,2
1,3,81,3,2
1,3,81,9,0
1,3,81,27,0
1,3,81,81,0
2,0,0,0,24351915
2,0,0,1,2993254
2,0,0,3,2094392
2,0,0,9,1522624
2,0,0,27,1003957
2,0,0,81,592377
2,0,1,0,3438131
2,0,1,1,931397
2,0,1,3,691969
2,0,1,9,494952
2,0,1,27,310460
2,0,1,81,182026
2,0,3,0,2334456
2,0,3,1,731737
2,0,3,3,551711
2,0,3,9,400811
2,0,3,27,250847
2,0,3,81,148358
2,0,9,0,1553065
2,0,9,1,548729
2,0,9,3,420448
2,0,9,9,310671
2,0,9,27,196538
2,0,9,81,118311
2,0,27,0,972133
2,0,27,1,379389
2,0,27,3,294325
2,0,27,9,219034
2,0,27,27,141107
2,0,27,81,84738
2,0,81,0,551265
2,0,81,1,222051
2,0,81,3,173737
2,0,81,9,127393
2,0,81,27,79958
2,0,81,81,52646
2,1,0,0,634753
2,1,0,1,115821
2,1,0,3,74981
2,1,0,9,50316
2,1,0,27,31778
2,1,0,81,18087
2,1,1,0,528225
2,1,1,1,105150
2,1,1,3,68644
2,1,1,9,45639
2,1,1,27,28575
2,1,1,81,16203
2,1,3,0,503906
2,1,3,1,101386
2,1,3,3,66100
2,1,3,9,43726
2,1,3,27,27189
2,1,3,81,15521
2,1,9,0,470363
2,1,9,1,93637
2,1,9,3,60624
2,1,9,9,39402
2,1,9,27,24017
2,1,9,81,13750
2,1,27,0,422609
2,1,27,1,82631
2,1,27,3,53140
2,1,27,9,34093
2,1,27,27,20272
2,1,27,81,11798
2,1,81,0,346877
2,1,81,1,66745
2,1,81,3,43261
2,1,81,9,26816
2,1,81,27,15661
2,1,81,81,9363
2,2,0,0,40243806
2,2,0,1,8524921
2,2,0,3,5548442
2,2,0,9,3601772
2,2,0,27,2119937
2,2,0,81,1175779
2,2,1,0,33486235
2,2,1,1,7897694
2,2,1,3,5157544
2,2,1,9,3317343
2,2,1,27,1934720
2,2,1,81,1066806
2,2,3,0,32132484
2,2,3,1,7682237
2,2,3,3,5015938
2,2,3,9,3217481
2,2,3,27,1869391
2,2,3,81,1030369
2,2,9,0,30406489
2,2,9,1,7351012
2,2,9,3,4794320
2,2,9,9,3068994
2,2,9,27,1774422
2,2,9,81,976176
2,2,27,0,28017268
2,2,27,1,6798617
2,2,27,3,4410797
2,2,27,9,2818972
2,2,27,27,1619572
2,2,27,81,891112
2,2,81,0,24427113
2,2,81,1,5901930
2,2,81,3,3802660
2,2,81,9,2440652
2,2,81,27,1387587
2,2,81,81,768776
2,3,0,0,1289505
2,3,0,1,991053
2,3,0,3,941914
2,3,0,9,881216
2,3,0,27,816067
2,3,0,81,723958
