argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,1,81,9,0
1,1,81,27,0
1,1,81,81,0
1,2,0,0,159889
1,2,0,1,42945
1,2,0,3,25937
1,2,0,9,17086
1,2,0,27,10277
1,2,0,81,5680
1,2,1,0,119488
1,2,1,1,38987
1,2,1,3,24000
1,2,1,9,16121
1,2,1,27,9390
1,2,1,81,5208
1,2,3,0,106872
1,2,3,1,36194
1,2,3,3,22218
1,2,3,9,14932
1,2,3,27,8293
1,2,3,81,4745
1,2,9,0,92850
1,2,9,1,33452
1,2,9,3,20441
1,2,9,9,13833
1,2,9,27,7395
1,2,9,81,4106
1,2,27,0,76381
1,2,27,1,28722
1,2,27,3,17419
1,2,27,9,11350
1,2,27,27,6107
1,2,27,81,3461
1,2,81,0,55866
1,2,81,1,23002
1,2,81,3,13977
1,2,81,9,8485
1,2,81,27,3908
1,2,81,81,2358
1,3,0,0,1088900
1,3,0,1,435565
1,3,0,3,305031
1,3,0,9,218426
1,3,0,27,171390
1,3,0,81,119924
1,3,1,0,713560
1,3,1,1,333555
1,3,1,3,234779
1,3,1,9,169268
1,3,1,27,137718
1,3,1,81,103076
1,3,3,0,616437
1,3,3,1,290081
1,3,3,3,200117
1,3,3,9,140829
1,3,3,27,114853
1,3,3,81,88082
1,3,9,0,519678
1,3,9,1,241979
1,3,9,3,157838
1,3,9,9,103672
1,3,9,27,82541
1,3,9,81,64653
1,3,27,0,418699
1,3,27,1,188535
1,3,27,3,112422
1,3,27,9,63605
1,3,27,27,47396
1,3,27,81,37259
1,3,81,0,323634
1,3,81,1,145614
1,3,81,3,82427
1,3,81,9,40898
1,3,81,27,27707
1,3,81,81,20510
2,0,0,0,5261625
2,0,0,1,1429584
2,0,0,3,818584
2,0,0,9,436958
2,0,0,27,244121
2,0,0,81,143146
2,0,1,0,3328073
2,0,1,1,1188461
2,0,1,3,693351
2,0,1,9,377015
2,0,1,27,206921
2,0,1,81,120949
2,0,3,0,2950733
2,0,3,1,1114930
2,0,3,3,648276
2,0,3,9,348135
2,0,3,27,185524
2,0,3,81,106830
2,0,9,0,2569141
