argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,2,81,9,0
1,2,81,27,0
1,2,81,81,0
1,3,0,0,42899
1,3,0,1,6387
1,3,0,3,3480
1,3,0,9,566
1,3,0,27,566
1,3,0,81,328
1,3,1,0,6978
1,3,1,1,182
1,3,1,3,180
1,3,1,9,169
1,3,1,27,169
1,3,1,81,168
1,3,3,0,2550
1,3,3,1,28
1,3,3,3,28
1,3,3,9,17
1,3,3,27,17
1,3,3,81,17
1,3,9,0,388
1,3,9,1,0
1,3,9,3,0
1,3,9,9,0
1,3,9,27,0
1,3,9,81,0
1,3,27,0,15
1,3,27,1,0
1,3,27,3,0
1,3,27,9,0
1,3,27,27,0
1,3,27,81,0
1,3,81,0,15
1,3,81,1,0
1,3,81,3,0
1,3,81,9,0
1,3,81,27,0
1,3,81,81,0
2,0,0,0,8680612
2,0,0,1,1193515
2,0,0,3,644912
2,0,0,9,325811
2,0,0,27,180785
2,0,0,81,103450
2,0,1,0,1046171
2,0,1,1,379190
2,0,1,3,250090
2,0,1,9,146475
2,0,1,27,84207
2,0,1,81,50366
2,0,3,0,572473
2,0,3,1,237914
2,0,3,3,161848
2,0,3,9,98856
2,0,3,27,58141
2,0,3,81,35357
2,0,9,0,327967
2,0,9,1,142838
2,0,9,3,95012
2,0,9,9,56538
2,0,9,27,34869
2,0,9,81,20952
2,0,27,0,203421
2,0,27,1,91655
2,0,27,3,57472
2,0,27,9,32856
2,0,27,27,20460
2,0,27,81,11863
2,0,81,0,121418
2,0,81,1,58353
2,0,81,3,35931
2,0,81,9,19482
2,0,81,27,11204
2,0,81,81,5865
2,1,0,0,498161
2,1,0,1,145452
2,1,0,3,83767
2,1,0,9,46179
2,1,0,27,30849
2,1,0,81,19803
2,1,1,0,377543
2,1,1,1,123213
2,1,1,3,71502
2,1,1,9,39530
2,1,1,27,26248
2,1,1,81,16828
2,1,3,0,335868
2,1,3,1,112579
2,1,3,3,64431
2,1,3,9,35379
2,1,3,27,23307
2,1,3,81,14856
2,1,9,0,289071
2,1,9,1,99362
2,1,9,3,56068
2,1,9,9,30043
2,1,9,27,19351
2,1,9,81,12422
2,1,27,0,235718
2,1,27,1,84283
2,1,27,3,46917
2,1,27,9,23897
2,1,27,27,14593
2,1,27,81,8797
2,1,81,0,168636
2,1,81,1,63878
2,1,81,3,35498
2,1,81,9,16501
2,1,81,27,9370
2,1,81,81,5536
2,2,0,0,27539281
2,2,0,1,7807629
2,2,0,3,4210286
2,2,0,9,2280216
2,2,0,27,1398371
2,2,0,81,891768
2,2,1,0,23018013
2,2,1,1,7362058
2,2,1,3,3943917
2,2,1,9,2126028
2,2,1,27,1284221
2,2,1,81,819891
2,2,3,0,21583505
2,2,3,1,7153808
2,2,3,3,3819228
2,2,3,9,2040819
2,2,3,27,1215939
2,2,3,81,769691
2,2,9,0,19880356
2,2,9,1,6845868
2,2,9,3,3635595
2,2,9,9,1915237
2,2,9,27,1122571
2,2,9,81,701756
2,2,27,0,17769309
2,2,27,1,6403372
2,2,27,3,3383254
2,2,27,9,1749759
2,2,27,27,1009034
2,2,27,81,620951
2,2,81,0,14509621
2,2,81,1,5601179
2,2,81,3,2984606
2,2,81,9,1537984
2,2,81,27,868796
2,2,81,81,525653
2,3,0,0,3926790
2,3,0,1,2935311
2,3,0,3,2629703
2,3,0,9,2321994
2,3,0,27,2012356
2,3,0,81,1531436
2,3,1,0,1839504
2,3,1,1,1405219
2,3,1,3,1271996
2,3,1,9,1156603
2,3,1,27,1045843
2,3,1,81,860838
2,3,3,0,1308420
2,3,3,1,930117
2,3,3,3,810573
2,3,3,9,720607
2,3,3,27,649184
2,3,3,81,551871
2,3,9,0,878802
2,3,9,1,549064
2,3,9,3,439629
2,3,9,9,362161
2,3,9,27,313251
2,3,9,81,270046
2,3,27,0,620503
2,3,27,1,337205
2,3,27,3,236076
2,3,27,9,167414
2,3,27,27,126110
2,3,27,81,102537
2,3,81,0,448397
2,3,81,1,235383
2,3,81,3,150727
2,3,81,9,91392
2,3,81,27,55693
2,3,81,81,38150
3,0,0,0,68591386
3,0,0,1,15338720
3,0,0,3,10008151
3,0,0,9,6593329
3,0,0,27,4491041
3,0,0,81,2781803
3,0,1,0,8572789
3,0,1,1,5382260
3,0,1,3,4238006
3,0,1,9,3262714
3,0,1,27,2431081
3,0,1,81,1709621
3,0,3,0,4594359
3,0,3,1,3247351
3,0,3,3,2685755
3,0,3,9,2144871
3,0,3,27,1668293
3,0,3,81,1239771
3,0,9,0,2128857
3,0,9,1,1545521
3,0,9,3,1291110
3,0,9,9,1044306
3,0,9,27,842603
3,0,9,81,683257
3,0,27,0,890458
3,0,27,1,603048
3,0,27,3,475625
3,0,27,9,374540
3,0,27,27,297420
3,0,27,81,247923
3,0,81,0,377107
3,0,81,1,226413
3,0,81,3,167612
3,0,81,9,113293
3,0,81,27,81381
3,0,81,81,71807
3,1,0,0,4061711
3,1,0,1,1792745
3,1,0,3,1256693
3,1,0,9,904530
3,1,0,27,727767
3,1,0,81,570646
3,1,1,0,2842850
3,1,1,1,1484295
3,1,1,3,1044969
3,1,1,9,763286
3,1,1,27,619252
3,1,1,81,500473
3,1,3,0,2491779
3,1,3,1,1309347
3,1,3,3,908650
3,1,3,9,653678
3,1,3,27,526543
3,1,3,81,434560
3,1,9,0,2074718
3,1,9,1,1066728
3,1,9,3,701515
3,1,9,9,472748
3,1,9,27,367803
3,1,9,81,304656
3,1,27,0,1633055
3,1,27,1,808457
3,1,27,3,484124
3,1,27,9,280842
3,1,27,27,194033
3,1,27,81,150511
3,1,81,0,1198060
3,1,81,1,603930
3,1,81,3,339442
3,1,81,9,169154
3,1,81,27,105977
3,1,81,81,73301
3,2,0,0,4096984
3,2,0,1,2226884
3,2,0,3,1794346
3,2,0,9,1477773
3,2,0,27,1261515
3,2,0,81,1020812
3,2,1,0,2973941
3,2,1,1,1695976
3,2,1,3,1348744
3,2,1,9,1112944
3,2,1,27,956679
3,2,1,81,799814
3,2,3,0,2571206
