diff subgenic f1
Spermophilus_dauricus,0.2866
Sphenodon_punctatus,0.0936
Stegastes_partitus,0.1268
Sus_scrofa,0.2708
Taeniopygia_guttata,0.2017
Takifugu_rubripes,0.1159
Tetraodon_nigroviridis,0.1044
Theropithecus_gelada,0.354
Tupaia_belangeri,0.3397
Tursiops_truncatus,0.2822
Urocitellus_parryii,0.3059
Ursus_americanus,0.145
Ursus_maritimus,0.2494
Vicugna_pacos,0.3502
Vombatus_ursinus,0.2441
Vulpes_vulpes,0.2534
Xenopus_tropicalis,0.1512
Xiphophorus_couchianus,0.1127
Xiphophorus_maculatus,0.1882
Zonotrichia_albicollis,0.2396
