best_model_v_all_drop2.h5,Crubella,0.9304,0.9529
best_model_v_all_drop2.h5,Alyrata,0.8696,0.9054
best_model_v_train_drop2.h5,Mguttatus,0.9158,0.9405
best_model_v_eval_drop2.h5,Mguttatus,0.9167,0.9492
best_model_v_all_drop2.h5,Zmarina,0.7625,0.7625
best_model_v_train_drop2.h5,Cclementina,0.9153,0.9334
best_model_v_all_drop2.h5,Cclementina,0.9092,0.9344
best_model_v_train_drop2.h5,Kfedtschenkoi,0.8511,0.9107
best_model_v_train_drop2.h5,Zmarina,0.8232,0.8232
best_model_v_eval_drop2.h5,Acomosus,0.6807,0.6846
best_model_v_train_drop2.h5,Czofingiensis,0.8627,0.8627
best_model_v_all_drop2.h5,Ljaponicus,0.8494,0.8569
best_model_v_train_drop2.h5,Mpolymorpha,0.7354,0.8099
best_model_v_train_drop2.h5,Ljaponicus,0.8547,0.8580
best_model_v_all_drop2.h5,MspRCC299,0.8197,0.8402
best_model_v_eval_drop2.h5,Taestivum,0.8226,0.8976
best_model_v_eval_drop2.h5,Czofingiensis,0.9060,0.9060
best_model_v_train_drop2.h5,Alyrata,0.8672,0.8919
best_model_v_eval_drop2.h5,Ljaponicus,0.8581,0.8680
best_model_v_train_drop2.h5,Atrichopoda,0.8775,0.8775
best_model_v_train_drop2.h5,Csativus,0.9195,0.9336
best_model_v_all_drop2.h5,Boleraceacapitata,0.8908,0.8908
best_model_v_eval_drop2.h5,Boleraceacapitata,0.8936,0.8936
best_model_v_all_drop2.h5,Atrichopoda,0.8447,0.8447
best_model_v_eval_drop2.h5,MpusillaCCMP1545,0.8837,0.9055
best_model_v_all_drop2.h5,Czofingiensis,0.8313,0.8313
best_model_v_eval_drop2.h5,Dalata,0.8886,0.9133
best_model_v_all_drop2.h5,Hvulgare,0.6069,0.6321
best_model_v_all_drop2.h5,Mpolymorpha,0.7180,0.8161
best_model_v_train_drop2.h5,MpusillaCCMP1545,0.7889,0.8102
best_model_v_all_drop2.h5,Csativus,0.9151,0.9325
best_model_v_eval_drop2.h5,Csativus,0.9172,0.9354
best_model_v_train_drop2.h5,MspRCC299,0.8140,0.8408
best_model_v_all_drop2.h5,MpusillaCCMP1545,0.7641,0.7781
best_model_v_eval_drop2.h5,Mpolymorpha,0.7460,0.8396
best_model_v_train_drop2.h5,Othomaeum,0.7808,0.7811
best_model_v_eval_drop2.h5,Alyrata,0.8769,0.9134
best_model_v_eval_drop2.h5,Atrichopoda,0.8203,0.8203
best_model_v_train_drop2.h5,Acomosus,0.6941,0.6970
best_model_v_all_drop2.h5,Acomosus,0.6758,0.6796
best_model_v_all_drop2.h5,Mguttatus,0.9038,0.9376
best_model_v_train_drop2.h5,Boleraceacapitata,0.8804,0.8804
best_model_v_train_drop2.h5,Crubella,0.9328,0.9478
best_model_v_eval_drop2.h5,Cclementina,0.9150,0.9401
best_model_v_train_drop2.h5,Taestivum,0.8245,0.8863
best_model_v_train_drop2.h5,Dalata,0.8913,0.9091
best_model_v_all_drop2.h5,Kfedtschenkoi,0.8367,0.9101
best_model_v_eval_drop2.h5,MspRCC299,0.8688,0.8985
best_model_v_eval_drop2.h5,Hvulgare,0.6203,0.6493
best_model_v_eval_drop2.h5,Kfedtschenkoi,0.8460,0.9148
best_model_v_all_drop2.h5,Othomaeum,0.7714,0.7736
best_model_v_eval_drop2.h5,Zmarina,0.8182,0.8182
best_model_v_all_drop2.h5,Taestivum,0.8235,0.8911
best_model_v_eval_drop2.h5,Crubella,0.9355,0.9576
best_model_v_all_drop2.h5,Dalata,0.8859,0.9101
best_model_v_eval_drop2.h5,Othomaeum,0.7760,0.7779
best_model_v_train_drop2.h5,Hvulgare,0.6202,0.6438
