argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,2,27,81,2984
1,2,81,0,44654
1,2,81,1,29510
1,2,81,3,18995
1,2,81,9,9226
1,2,81,27,5110
1,2,81,81,2417
1,3,0,0,1616277
1,3,0,1,765523
1,3,0,3,409077
1,3,0,9,227381
1,3,0,27,131976
1,3,0,81,80272
1,3,1,0,1183883
1,3,1,1,614302
1,3,1,3,352618
1,3,1,9,199097
1,3,1,27,113215
1,3,1,81,72785
1,3,3,0,952750
1,3,3,1,519802
1,3,3,3,307927
1,3,3,9,176759
1,3,3,27,97886
1,3,3,81,65621
1,3,9,0,695600
1,3,9,1,407890
1,3,9,3,255151
1,3,9,9,147881
1,3,9,27,78943
1,3,9,81,52633
1,3,27,0,481125
1,3,27,1,310018
1,3,27,3,197676
1,3,27,9,111189
1,3,27,27,54492
1,3,27,81,33060
1,3,81,0,322810
1,3,81,1,224645
1,3,81,3,147143
1,3,81,9,84187
1,3,81,27,36405
1,3,81,81,20055
2,0,0,0,2671454
2,0,0,1,1385763
2,0,0,3,818214
2,0,0,9,421224
2,0,0,27,211038
2,0,0,81,104868
2,0,1,0,2062354
2,0,1,1,1223615
2,0,1,3,758965
2,0,1,9,403238
2,0,1,27,203377
2,0,1,81,100449
2,0,3,0,1880523
2,0,3,1,1156617
2,0,3,3,730155
2,0,3,9,390636
2,0,3,27,197846
2,0,3,81,97783
2,0,9,0,1667857
2,0,9,1,1067456
2,0,9,3,684280
2,0,9,9,367525
2,0,9,27,184198
2,0,9,81,89110
2,0,27,0,1420561
2,0,27,1,955438
2,0,27,3,617758
2,0,27,9,329597
2,0,27,27,159120
2,0,27,81,73683
2,0,81,0,1106491
2,0,81,1,796651
2,0,81,3,524456
2,0,81,9,278067
2,0,81,27,129432
2,0,81,81,55005
2,1,0,0,3482
2,1,0,1,386
2,1,0,3,386
2,1,0,9,302
2,1,0,27,176
2,1,0,81,105
2,1,1,0,1151
2,1,1,1,386
2,1,1,3,386
2,1,1,9,302
2,1,1,27,176
2,1,1,81,105
2,1,3,0,1046
2,1,3,1,351
2,1,3,3,351
2,1,3,9,267
2,1,3,27,167
2,1,3,81,105
2,1,9,0,823
2,1,9,1,198
2,1,9,3,198
2,1,9,9,114
2,1,9,27,109
2,1,9,81,105
2,1,27,0,386
2,1,27,1,122
2,1,27,3,122
2,1,27,9,111
2,1,27,27,109
2,1,27,81,105
2,1,81,0,122
2,1,81,1,6
2,1,81,3,6
2,1,81,9,6
2,1,81,27,4
2,1,81,81,0
2,2,0,0,27758471
2,2,0,1,16065737
2,2,0,3,9398617
2,2,0,9,4394093
2,2,0,27,2003879
2,2,0,81,845083
2,2,1,0,24909209
2,2,1,1,15282405
2,2,1,3,9165063
2,2,1,9,4320341
2,2,1,27,1964122
2,2,1,81,831107
2,2,3,0,23646130
2,2,3,1,14854674
2,2,3,3,9025362
2,2,3,9,4274444
2,2,3,27,1939798
2,2,3,81,822484
2,2,9,0,21879270
2,2,9,1,14214970
2,2,9,3,8784226
2,2,9,9,4187203
2,2,9,27,1901392
2,2,9,81,805436
2,2,27,0,19546284
2,2,27,1,13244319
2,2,27,3,8361838
2,2,27,9,4020465
2,2,27,27,1821228
2,2,27,81,765647
2,2,81,0,15989418
2,2,81,1,11491497
2,2,81,3,7463329
2,2,81,9,3644846
2,2,81,27,1646507
2,2,81,81,678856
2,3,0,0,3056383
2,3,0,1,1907583
2,3,0,3,1288475
2,3,0,9,764441
2,3,0,27,466855
2,3,0,81,276041
2,3,1,0,2580470
2,3,1,1,1744605
2,3,1,3,1213743
2,3,1,9,726789
2,3,1,27,442696
2,3,1,81,263494
2,3,3,0,2404798
2,3,3,1,1658975
2,3,3,3,1166034
2,3,3,9,696882
2,3,3,27,421180
2,3,3,81,251642
2,3,9,0,2168646
2,3,9,1,1529339
2,3,9,3,1079524
2,3,9,9,635887
2,3,9,27,373177
2,3,9,81,218717
2,3,27,0,1880142
2,3,27,1,1359728
2,3,27,3,957860
2,3,27,9,544451
2,3,27,27,296796
2,3,27,81,156811
2,3,81,0,1528970
2,3,81,1,1148453
2,3,81,3,818182
2,3,81,9,456799
2,3,81,27,234993
2,3,81,81,110487
3,0,0,0,439975111
3,0,0,1,398237867
3,0,0,3,368680970
3,0,0,9,327844082
3,0,0,27,269682903
3,0,0,81,189313259
3,0,1,0,341950360
3,0,1,1,329639453
3,0,1,3,317237285
3,0,1,9,294191140
3,0,1,27,250637052
3,0,1,81,180126489
3,0,3,0,275052336
3,0,3,1,268969966
3,0,3,3,263122851
3,0,3,9,251169398
3,0,3,27,223223351
3,0,3,81,166696030
3,0,9,0,166925072
3,0,9,1,164442834
3,0,9,3,162369313
3,0,9,9,158636740
3,0,9,27,149204020
3,0,9,81,121495441
3,0,27,0,48413912
3,0,27,1,47839705
3,0,27,3,47350876
3,0,27,9,46501416
3,0,27,27,45099059
3,0,27,81,40364685
3,0,81,0,4018509
3,0,81,1,3903740
3,0,81,3,3823593
3,0,81,9,3629992
3,0,81,27,3503986
3,0,81,81,3228066
3,1,0,0,9109
3,1,0,1,2848
3,1,0,3,2846
3,1,0,9,2762
3,1,0,27,2730
3,1,0,81,1418
3,1,1,0,6052
3,1,1,1,1784
3,1,1,3,1782
3,1,1,9,1698
3,1,1,27,1666
3,1,1,81,982
3,1,3,0,4676
3,1,3,1,1188
3,1,3,3,1186
3,1,3,9,1102
3,1,3,27,1070
3,1,3,81,715
3,1,9,0,2208
3,1,9,1,757
3,1,9,3,755
3,1,9,9,671
3,1,9,27,671
3,1,9,81,671
3,1,27,0,1008
3,1,27,1,594
3,1,27,3,592
3,1,27,9,586
3,1,27,27,586
3,1,27,81,586
3,1,81,0,1
3,1,81,1,0
3,1,81,3,0
3,1,81,9,0
3,1,81,27,0
3,1,81,81,0
3,2,0,0,9616089
3,2,0,1,8663803
3,2,0,3,8032929
3,2,0,9,7189203
3,2,0,27,6079817
3,2,0,81,4501975
3,2,1,0,7268696
3,2,1,1,7014598
3,2,1,3,6748404
3,2,1,9,6304708
3,2,1,27,5505509
3,2,1,81,4176057
3,2,3,0,5906754
3,2,3,1,5774630
3,2,3,3,5636811
3,2,3,9,5408881
3,2,3,27,4895467
3,2,3,81,3844067
3,2,9,0,3817693
3,2,9,1,3742038
3,2,9,3,3674633
3,2,9,9,3585802
3,2,9,27,3386841
3,2,9,81,2866822
3,2,27,0,1438231
3,2,27,1,1391757
3,2,27,3,1355355
3,2,27,9,1309650
3,2,27,27,1245019
3,2,27,81,1119117
3,2,81,0,373016
3,2,81,1,344536
3,2,81,3,321077
3,2,81,9,294709
3,2,81,27,265486
3,2,81,81,227629
3,3,0,0,483277908
3,3,0,1,452463738
3,3,0,3,428492769
3,3,0,9,396764569
3,3,0,27,354208394
3,3,0,81,286735771
3,3,1,0,382342933
3,3,1,1,377608915
3,3,1,3,370856526
3,3,1,9,356673992
3,3,1,27,328035880
3,3,1,81,271497573
3,3,3,0,317314480
3,3,3,1,315705516
3,3,3,3,313323772
3,3,3,9,307414863
3,3,3,27,290954562
3,3,3,81,248316734
3,3,9,0,201233284
3,3,9,1,200722721
3,3,9,3,200097035
3,3,9,9,198639014
3,3,9,27,193901101
3,3,9,81,175810372
3,3,27,0,61059694
3,3,27,1,60952188
3,3,27,3,60810111
3,3,27,9,60491976
3,3,27,27,59797200
3,3,27,81,57284911
3,3,81,0,6389942
3,3,81,1,6361137
3,3,81,3,6325714
3,3,81,9,6259136
3,3,81,27,6178156
3,3,81,81,6021621
