argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,2,27,0,151540
1,2,27,1,95053
1,2,27,3,58311
1,2,27,9,29790
1,2,27,27,14770
1,2,27,81,6939
1,2,81,0,115644
1,2,81,1,78433
1,2,81,3,49943
1,2,81,9,26299
1,2,81,27,12910
1,2,81,81,5959
1,3,0,0,932534
1,3,0,1,485557
1,3,0,3,295280
1,3,0,9,210282
1,3,0,27,146408
1,3,0,81,91932
1,3,1,0,661361
1,3,1,1,380461
1,3,1,3,256127
1,3,1,9,185620
1,3,1,27,129798
1,3,1,81,87398
1,3,3,0,530582
1,3,3,1,326135
1,3,3,3,226479
1,3,3,9,165637
1,3,3,27,114513
1,3,3,81,81147
1,3,9,0,395274
1,3,9,1,256821
1,3,9,3,182714
1,3,9,9,133196
1,3,9,27,90146
1,3,9,81,65191
1,3,27,0,273967
1,3,27,1,184677
1,3,27,3,132800
1,3,27,9,91474
1,3,27,27,59650
1,3,27,81,40181
1,3,81,0,173146
1,3,81,1,123815
1,3,81,3,89119
1,3,81,9,58302
1,3,81,27,34541
1,3,81,81,21695
2,0,0,0,2104733
2,0,0,1,835494
2,0,0,3,425306
2,0,0,9,201463
2,0,0,27,107575
2,0,0,81,57006
2,0,1,0,1178238
2,0,1,1,618442
2,0,1,3,357896
2,0,1,9,180506
2,0,1,27,98082
2,0,1,81,50128
2,0,3,0,955851
2,0,3,1,537479
2,0,3,3,324301
2,0,3,9,169044
2,0,3,27,92425
2,0,3,81,46895
2,0,9,0,747105
2,0,9,1,441224
2,0,9,3,275111
2,0,9,9,148009
2,0,9,27,82818
2,0,9,81,42660
2,0,27,0,560993
2,0,27,1,345455
2,0,27,3,222564
2,0,27,9,121710
2,0,27,27,67421
2,0,27,81,35966
2,0,81,0,389607
2,0,81,1,255679
2,0,81,3,171751
2,0,81,9,97792
2,0,81,27,55761
2,0,81,81,30662
2,1,0,0,448497
2,1,0,1,270257
2,1,0,3,149566
2,1,0,9,64804
2,1,0,27,27167
2,1,0,81,10338
2,1,1,0,382192
2,1,1,1,242060
2,1,1,3,136469
2,1,1,9,60145
2,1,1,27,25365
2,1,1,81,9588
2,1,3,0,352567
2,1,3,1,227048
2,1,3,3,129645
2,1,3,9,57704
2,1,3,27,24126
2,1,3,81,9091
2,1,9,0,312962
2,1,9,1,206944
2,1,9,3,119523
2,1,9,9,53900
2,1,9,27,22429
2,1,9,81,8061
2,1,27,0,262113
2,1,27,1,178252
2,1,27,3,104107
2,1,27,9,47692
2,1,27,27,19690
2,1,27,81,6445
2,1,81,0,204622
2,1,81,1,145328
2,1,81,3,86597
2,1,81,9,40967
2,1,81,27,16833
2,1,81,81,5406
2,2,0,0,29108251
2,2,0,1,17016135
2,2,0,3,10026981
2,2,0,9,4700726
2,2,0,27,2138112
2,2,0,81,900368
2,2,1,0,26418755
2,2,1,1,16257018
2,2,1,3,9796420
2,2,1,9,4630580
2,2,1,27,2099221
2,2,1,81,887207
2,2,3,0,25165630
2,2,3,1,15835163
2,2,3,3,9661940
2,2,3,9,4586259
2,2,3,27,2076182
2,2,3,81,879119
2,2,9,0,23369593
2,2,9,1,15200056
2,2,9,3,9428458
2,2,9,9,4504135
2,2,9,27,2040470
2,2,9,81,862845
2,2,27,0,20960040
2,2,27,1,14222858
2,2,27,3,9004290
2,2,27,9,4337583
2,2,27,27,1961067
2,2,27,81,822238
2,2,81,0,17203195
2,2,81,1,12379931
2,2,81,3,8055557
2,2,81,9,3934613
2,2,81,27,1773152
2,2,81,81,727057
2,3,0,0,1828309
2,3,0,1,1237583
2,3,0,3,903839
2,3,0,9,613067
2,3,0,27,409094
2,3,0,81,258385
2,3,1,0,1573999
2,3,1,1,1133491
2,3,1,3,847372
2,3,1,9,579439
2,3,1,27,387703
2,3,1,81,248232
2,3,3,0,1458449
2,3,3,1,1070927
2,3,3,3,806016
2,3,3,9,549222
2,3,3,27,366258
2,3,3,81,236909
2,3,9,0,1286936
2,3,9,1,963739
2,3,9,3,725136
2,3,9,9,484685
2,3,9,27,313159
2,3,9,81,199802
2,3,27,0,1064227
2,3,27,1,813042
2,3,27,3,606617
2,3,27,9,387639
2,3,27,27,229075
2,3,27,81,131597
2,3,81,0,827577
2,3,81,1,655669
2,3,81,3,492068
2,3,81,9,306346
2,3,81,27,165190
2,3,81,81,81223
3,0,0,0,112079228
3,0,0,1,85783113
3,0,0,3,70110013
3,0,0,9,53562108
3,0,0,27,34749541
3,0,0,81,16460016
3,0,1,0,69006750
3,0,1,1,61848059
3,0,1,3,54940877
3,0,1,9,45131152
3,0,1,27,30172427
3,0,1,81,14642609
3,0,3,0,47639216
3,0,3,1,44231204
3,0,3,3,40755084
3,0,3,9,35388625
3,0,3,27,25023195
3,0,3,81,12712240
3,0,9,0,22661043
3,0,9,1,21242837
3,0,9,3,20007018
3,0,9,9,18353209
3,0,9,27,14326842
3,0,9,81,8181757
3,0,27,0,5460106
3,0,27,1,5085065
3,0,27,3,4793053
3,0,27,9,4340626
3,0,27,27,3697012
3,0,27,81,2603146
3,0,81,0,806144
3,0,81,1,768458
3,0,81,3,723457
3,0,81,9,555080
3,0,81,27,493471
3,0,81,81,362817
3,1,0,0,886041
3,1,0,1,729792
3,1,0,3,627083
3,1,0,9,502430
3,1,0,27,396017
3,1,0,81,289003
3,1,1,0,715708
3,1,1,1,622186
3,1,1,3,550780
3,1,1,9,452403
3,1,1,27,367898
3,1,1,81,270806
3,1,3,0,639350
3,1,3,1,561015
3,1,3,3,500605
3,1,3,9,413616
3,1,3,27,341294
3,1,3,81,253274
3,1,9,0,536840
3,1,9,1,472257
3,1,9,3,421877
3,1,9,9,345436
3,1,9,27,286229
3,1,9,81,215256
3,1,27,0,399588
3,1,27,1,351355
3,1,27,3,309731
3,1,27,9,245604
3,1,27,27,198762
3,1,27,81,146266
3,1,81,0,254548
3,1,81,1,225551
3,1,81,3,193719
3,1,81,9,145757
3,1,81,27,111136
3,1,81,81,74723
3,2,0,0,2811965
3,2,0,1,2489505
3,2,0,3,2279593
3,2,0,9,2055604
3,2,0,27,1810412
3,2,0,81,1461915
3,2,1,0,2266834
3,2,1,1,2150174
3,2,1,3,2050212
3,2,1,9,1914101
3,2,1,27,1718898
3,2,1,81,1407182
3,2,3,0,2010418
3,2,3,1,1925045
3,2,3,3,1855096
3,2,3,9,1761716
3,2,3,27,1614711
3,2,3,81,1349672
3,2,9,0,1553328
3,2,9,1,1492009
3,2,9,3,1441901
3,2,9,9,1382537
3,2,9,27,1291348
3,2,9,81,1123139
3,2,27,0,855956
3,2,27,1,812007
3,2,27,3,774489
3,2,27,9,734945
3,2,27,27,683594
3,2,27,81,602418
3,2,81,0,348377
3,2,81,1,320645
3,2,81,3,294901
3,2,81,9,267292
3,2,81,27,236336
3,2,81,81,199613
3,3,0,0,817100983
3,3,0,1,770365846
3,3,0,3,732192825
3,3,0,9,675680474
3,3,0,27,593017874
3,3,0,81,462341489
3,3,1,0,659578749
3,3,1,1,649644331
3,3,1,3,637302128
3,3,1,9,609673882
3,3,1,27,551920884
3,3,1,81,439480504
3,3,3,0,547989262
3,3,3,1,543734036
3,3,3,3,538973835
3,3,3,9,526430287
3,3,3,27,492095250
3,3,3,81,404542360
3,3,9,0,347227046
3,3,9,1,345701247
3,3,9,3,344270940
3,3,9,9,340781045
3,3,9,27,330588214
3,3,9,81,290653154
3,3,27,0,104197195
3,3,27,1,103935817
3,3,27,3,103639661
3,3,27,9,102982453
3,3,27,27,101562496
3,3,27,81,95417469
3,3,81,0,9372399
3,3,81,1,9294759
3,3,81,3,9258307
3,3,81,9,9215708
3,3,81,27,9106685
3,3,81,81,8840163
