argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,2,81,3,0
1,2,81,9,0
1,2,81,27,0
1,2,81,81,0
1,3,0,0,57982
1,3,0,1,8207
1,3,0,3,5546
1,3,0,9,3846
1,3,0,27,2528
1,3,0,81,1566
1,3,1,0,26776
1,3,1,1,7087
1,3,1,3,4547
1,3,1,9,2853
1,3,1,27,1935
1,3,1,81,1093
1,3,3,0,19080
1,3,3,1,5929
1,3,3,3,3935
1,3,3,9,2268
1,3,3,27,1580
1,3,3,81,779
1,3,9,0,10554
1,3,9,1,4241
1,3,9,3,3064
1,3,9,9,1601
1,3,9,27,1512
1,3,9,81,719
1,3,27,0,3093
1,3,27,1,2137
1,3,27,3,2016
1,3,27,9,1427
1,3,27,27,1425
1,3,27,81,632
1,3,81,0,322
1,3,81,1,238
1,3,81,3,203
1,3,81,9,201
1,3,81,27,199
1,3,81,81,0
2,0,0,0,34390669
2,0,0,1,8734900
2,0,0,3,3704596
2,0,0,9,1750688
2,0,0,27,890872
2,0,0,81,454534
2,0,1,0,7410855
2,0,1,1,3579540
2,0,1,3,2182708
2,0,1,9,1249238
2,0,1,27,651906
2,0,1,81,322671
2,0,3,0,3556133
2,0,3,1,2199413
2,0,3,3,1517069
2,0,3,9,963844
2,0,3,27,532777
2,0,3,81,265351
2,0,9,0,1577129
2,0,9,1,1092472
2,0,9,3,811824
2,0,9,9,566598
2,0,9,27,348569
2,0,9,81,186726
2,0,27,0,736772
2,0,27,1,495541
2,0,27,3,360824
2,0,27,9,250029
2,0,27,27,163612
2,0,27,81,100619
2,0,81,0,396302
2,0,81,1,262929
2,0,81,3,185680
2,0,81,9,120630
2,0,81,27,81874
2,0,81,81,49520
2,1,0,0,636174
2,1,0,1,377372
2,1,0,3,216408
2,1,0,9,107801
2,1,0,27,55522
2,1,0,81,30240
2,1,1,0,479324
2,1,1,1,303457
2,1,1,3,180803
2,1,1,9,91233
2,1,1,27,47288
2,1,1,81,25670
2,1,3,0,419654
2,1,3,1,270537
2,1,3,3,162531
2,1,3,9,81519
2,1,3,27,41980
