argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,3,0,9,188
1,3,0,27,188
1,3,0,81,104
1,3,1,0,2741
1,3,1,1,1051
1,3,1,3,178
1,3,1,9,178
1,3,1,27,178
1,3,1,81,94
1,3,3,0,1980
1,3,3,1,901
1,3,3,3,104
1,3,3,9,104
1,3,3,27,104
1,3,3,81,20
1,3,9,0,1143
1,3,9,1,725
1,3,9,3,85
1,3,9,9,85
1,3,9,27,85
1,3,9,81,1
1,3,27,0,410
1,3,27,1,398
1,3,27,3,24
1,3,27,9,24
1,3,27,27,24
1,3,27,81,1
1,3,81,0,2
1,3,81,1,0
1,3,81,3,0
1,3,81,9,0
1,3,81,27,0
1,3,81,81,0
2,0,0,0,65532323
2,0,0,1,3910857
2,0,0,3,2469839
2,0,0,9,1776504
2,0,0,27,1236168
2,0,0,81,812437
2,0,1,0,2795788
2,0,1,1,676180
2,0,1,3,516634
2,0,1,9,386529
2,0,1,27,278746
2,0,1,81,168002
2,0,3,0,1317624
2,0,3,1,389719
2,0,3,3,305490
2,0,3,9,228737
2,0,3,27,160747
2,0,3,81,90188
2,0,9,0,709606
2,0,9,1,222609
2,0,9,3,173642
2,0,9,9,128700
2,0,9,27,91274
2,0,9,81,47096
2,0,27,0,385258
2,0,27,1,119129
2,0,27,3,90689
2,0,27,9,66189
2,0,27,27,47228
2,0,27,81,24411
2,0,81,0,196420
2,0,81,1,57081
2,0,81,3,40728
2,0,81,9,29318
2,0,81,27,20610
2,0,81,81,11031
2,1,0,0,913680
2,1,0,1,156945
2,1,0,3,105097
2,1,0,9,71802
2,1,0,27,44963
2,1,0,81,27019
2,1,1,0,770984
2,1,1,1,142796
2,1,1,3,95135
2,1,1,9,64036
2,1,1,27,39854
2,1,1,81,24111
2,1,3,0,712610
2,1,3,1,133164
2,1,3,3,88121
2,1,3,9,58695
2,1,3,27,36341
2,1,3,81,21827
2,1,9,0,638622
2,1,9,1,119990
2,1,9,3,79147
2,1,9,9,51641
2,1,9,27,31480
2,1,9,81,18837
2,1,27,0,545907
2,1,27,1,101558
2,1,27,3,66200
2,1,27,9,41241
2,1,27,27,24059
2,1,27,81,14001
2,1,81,0,417573
2,1,81,1,76138
2,1,81,3,48556
2,1,81,9,28694
2,1,81,27,15487
2,1,81,81,8484
2,2,0,0,36206201
2,2,0,1,6053209
2,2,0,3,3820683
2,2,0,9,2425763
2,2,0,27,1442914
2,2,0,81,777712
2,2,1,0,31798356
2,2,1,1,5714905
2,2,1,3,3599605
2,2,1,9,2256999
2,2,1,27,1332847
2,2,1,81,721649
2,2,3,0,30357049
2,2,3,1,5533284
2,2,3,3,3478175
2,2,3,9,2169559
2,2,3,27,1267199
2,2,3,81,687625
2,2,9,0,28350708
2,2,9,1,5254949
2,2,9,3,3288640
2,2,9,9,2031814
2,2,9,27,1165856
2,2,9,81,631463
2,2,27,0,25401045
2,2,27,1,4776175
