argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,2,81,81,7672
1,3,0,0,2512500
1,3,0,1,704405
1,3,0,3,491261
1,3,0,9,346176
1,3,0,27,232185
1,3,0,81,143887
1,3,1,0,2237347
1,3,1,1,644661
1,3,1,3,451344
1,3,1,9,315957
1,3,1,27,209897
1,3,1,81,129683
1,3,3,0,2047080
1,3,3,1,593254
1,3,3,3,415837
1,3,3,9,288417
1,3,3,27,189106
1,3,3,81,115919
1,3,9,0,1765126
1,3,9,1,510306
1,3,9,3,357706
1,3,9,9,245768
1,3,9,27,157075
1,3,9,81,93723
1,3,27,0,1421410
1,3,27,1,411959
1,3,27,3,287276
1,3,27,9,193883
1,3,27,27,121146
1,3,27,81,72157
1,3,81,0,1013407
1,3,81,1,298822
1,3,81,3,206583
1,3,81,9,135138
1,3,81,27,82611
1,3,81,81,47690
2,0,0,0,1286653
2,0,0,1,235384
2,0,0,3,160409
2,0,0,9,112289
2,0,0,27,73470
2,0,0,81,35281
2,0,1,0,792386
2,0,1,1,178082
2,0,1,3,124041
2,0,1,9,86055
2,0,1,27,55408
2,0,1,81,26413
2,0,3,0,692064
2,0,3,1,157887
2,0,3,3,109789
2,0,3,9,74234
2,0,3,27,46985
2,0,3,81,21950
2,0,9,0,585295
2,0,9,1,135581
2,0,9,3,93693
2,0,9,9,61902
2,0,9,27,38352
2,0,9,81,17005
2,0,27,0,459861
2,0,27,1,104691
2,0,27,3,70486
2,0,27,9,45603
2,0,27,27,27451
2,0,27,81,11319
2,0,81,0,337977
2,0,81,1,76465
2,0,81,3,50398
2,0,81,9,31312
2,0,81,27,17525
2,0,81,81,7593
2,1,0,0,1547
2,1,0,1,0
2,1,0,3,0
2,1,0,9,0
2,1,0,27,0
2,1,0,81,0
2,1,1,0,463
2,1,1,1,0
2,1,1,3,0
2,1,1,9,0
2,1,1,27,0
2,1,1,81,0
2,1,3,0,260
2,1,3,1,0
2,1,3,3,0
2,1,3,9,0
2,1,3,27,0
2,1,3,81,0
2,1,9,0,121
2,1,9,1,0
2,1,9,3,0
2,1,9,9,0
2,1,9,27,0
2,1,9,81,0
2,1,27,0,57
2,1,27,1,0
2,1,27,3,0
2,1,27,9,0
2,1,27,27,0
2,1,27,81,0
2,1,81,0,26
2,1,81,1,0
2,1,81,3,0
2,1,81,9,0
2,1,81,27,0
2,1,81,81,0
2,2,0,0,35900616
2,2,0,1,5847560
2,2,0,3,3639776
2,2,0,9,2245118
2,2,0,27,1277184
2,2,0,81,630113
2,2,1,0,31708631
2,2,1,1,5578382
2,2,1,3,3467876
2,2,1,9,2117251
2,2,1,27,1200122
2,2,1,81,596989
2,2,3,0,30319793
2,2,3,1,5427975
2,2,3,3,3369494
2,2,3,9,2049849
2,2,3,27,1152858
2,2,3,81,577575
2,2,9,0,28354112
2,2,9,1,5187485
2,2,9,3,3208987
2,2,9,9,1937762
2,2,9,27,1076378
2,2,9,81,544299
2,2,27,0,25446449
2,2,27,1,4748256
2,2,27,3,2909723
2,2,27,9,1727317
2,2,27,27,945789
2,2,27,81,481127
2,2,81,0,21090882
2,2,81,1,4014173
2,2,81,3,2416477
2,2,81,9,1394314
2,2,81,27,748805
2,2,81,81,376363
2,3,0,0,1347216
2,3,0,1,350520
2,3,0,3,242058
2,3,0,9,167238
2,3,0,27,103571
2,3,0,81,61319
2,3,1,0,1028653
2,3,1,1,304912
2,3,1,3,210217
2,3,1,9,140660
2,3,1,27,85425
2,3,1,81,48863
2,3,3,0,952012
2,3,3,1,284269
2,3,3,3,194880
2,3,3,9,128628
2,3,3,27,76504
2,3,3,81,42984
2,3,9,0,857743
2,3,9,1,258548
2,3,9,3,176404
2,3,9,9,113949
2,3,9,27,65819
2,3,9,81,36362
2,3,27,0,740241
2,3,27,1,225332
2,3,27,3,151510
2,3,27,9,94126
2,3,27,27,52167
2,3,27,81,27710
2,3,81,0,596398
2,3,81,1,183746
2,3,81,3,124189
2,3,81,9,75575
2,3,81,27,40800
2,3,81,81,20775
3,0,0,0,10501328
3,0,0,1,9106726
3,0,0,3,8729453
3,0,0,9,8290856
3,0,0,27,7683329
3,0,0,81,6462165
3,0,1,0,4712823
3,0,1,1,4555866
3,0,1,3,4475877
3,0,1,9,4342959
3,0,1,27,4109928
3,0,1,81,3620556
3,0,3,0,2822851
3,0,3,1,2741981
3,0,3,3,2703277
3,0,3,9,2629591
3,0,3,27,2498068
3,0,3,81,2231093
3,0,9,0,1257861
3,0,9,1,1219826
3,0,9,3,1204387
3,0,9,9,1166422
3,0,9,27,1100452
3,0,9,81,987085
3,0,27,0,386692
3,0,27,1,368790
3,0,27,3,363346
3,0,27,9,348278
3,0,27,27,320533
3,0,27,81,281031
3,0,81,0,106275
3,0,81,1,98172
3,0,81,3,97057
3,0,81,9,92263
3,0,81,27,83107
3,0,81,81,69045
3,1,0,0,489
3,1,0,1,188
3,1,0,3,188
3,1,0,9,188
3,1,0,27,188
3,1,0,81,104
3,1,1,0,190
3,1,1,1,178
3,1,1,3,178
3,1,1,9,178
3,1,1,27,178
3,1,1,81,94
3,1,3,0,116
3,1,3,1,104
3,1,3,3,104
3,1,3,9,104
3,1,3,27,104
3,1,3,81,20
3,1,9,0,85
3,1,9,1,85
3,1,9,3,85
3,1,9,9,85
3,1,9,27,85
