best_model_phylo1.h5,Lusitatissimum,0.8178,0.8178
best_model_phylo0.h5,Athaliana,0.7776,0.8331
best_model_phylo5.h5,Pumbilicalis,0.5962,0.6311
best_model_phylo2.h5,Ppersica,0.8540,0.9361
best_model_phylo5.h5,Graimondii,0.8364,0.8850
best_model_phylo5.h5,Sbicolor,0.7287,0.7842
best_model_phylo1.h5,Osativa,0.7755,0.7970
best_model_phylo2.h5,Spolyrhiza,0.6633,0.6633
best_model_phylo5.h5,Stuberosum,0.7438,0.7438
best_model_phylo5.h5,CsubellipsoideaC169,0.8085,0.8262
best_model_phylo5.h5,Othomaeum,0.7552,0.7561
best_model_phylo0.h5,Tcacao,0.2748,0.2929
best_model_phylo4.h5,Mtruncatula,0.7900,0.8077
best_model_phylo4.h5,Creinhardtii,0.1599,0.1890
best_model_phylo2.h5,Dcarota,0.9311,0.9311
best_model_phylo5.h5,Mguttatus,0.8219,0.8585
best_model_phylo3.h5,Boleraceacapitata,0.9099,0.9099
best_model_phylo3.h5,Smoellendorffii,0.6231,0.6348
best_model_phylo0.h5,Ptrichocarpa,0.5217,0.5793
best_model_phylo5.h5,Gmax,0.8401,0.9090
best_model_phylo1.h5,Stuberosum,0.7412,0.7412
best_model_phylo1.h5,Esalsugineum,0.8708,0.8913
best_model_phylo3.h5,Dsalina,0.0022,0.0022
best_model_phylo5.h5,Creinhardtii,0.3590,0.4219
best_model_phylo0.h5,Mesculenta,0.4107,0.4413
best_model_phylo5.h5,Slycopersicum,0.7267,0.7764
best_model_phylo3.h5,Crubella,0.9387,0.9580
best_model_phylo0.h5,Gmax,0.4323,0.4842
best_model_phylo0.h5,Othomaeum,0.6000,0.6110
best_model_phylo1.h5,Cgrandiflora,0.8615,0.8891
best_model_phylo1.h5,Fvesca,0.7135,0.7564
best_model_phylo2.h5,Zmarina,0.8179,0.8476
best_model_phylo3.h5,Spolyrhiza,0.7070,0.7070
best_model_phylo0.h5,Slycopersicum,0.3722,0.4092
best_model_phylo1.h5,Othomaeum,0.7653,0.7690
best_model_phylo4.h5,Egrandis,0.8697,0.8993
best_model_phylo5.h5,Ahypochondriacus,0.8426,0.8686
best_model_phylo1.h5,Athaliana,0.8825,0.9113
best_model_phylo2.h5,CsubellipsoideaC169,0.4722,0.5010
best_model_phylo4.h5,Kfedtschenkoi,0.8017,0.8801
