best_model_Pumbilicalis.h5,Mguttatus,0.0015,0.0017
best_model_Kfedtschenkoi.h5,Cclementina,0.8761,0.9027
best_model_Vvinifera.h5,Stuberosum,0.9347,0.9347
best_model_Carietinum.h5,Graimondii,0.7883,0.9160
best_model_Carietinum.h5,Kfedtschenkoi,0.6689,0.8192
best_model_Pumbilicalis.h5,Lusitatissimum,0.0032,0.0032
best_model_Osativa.h5,Zmarina,0.7627,0.7986
best_model_Mpolymorpha.h5,Cpapaya,0.7052,0.7052
best_model_Graimondii.h5,Osativa,0.6125,0.6423
best_model_Csinensis.h5,Cgrandiflora,0.8933,0.9137
best_model_Lusitatissimum.h5,Lusitatissimum,0.9572,0.9572
best_model_Zmarina.h5,Creinhardtii,0.0094,0.0116
best_model_Bdistachyon.h5,Mdomestica,0.7947,0.8282
best_model_Dsalina.h5,Stuberosum,0.0036,0.0036
best_model_Zmarina.h5,MspRCC299,0.0627,0.0648
best_model_Othomaeum.h5,Lsativa,0.6548,0.6894
best_model_Othomaeum.h5,Hvulgare,0.5989,0.6450
best_model_Gmax.h5,Creinhardtii,0.0088,0.0110
best_model_Sitalica.h5,Olucimarinus,0.0182,0.0185
best_model_Zmarina.h5,Spolyrhiza,0.5123,0.5123
best_model_Dcarota.h5,Rcommunis,0.8513,0.8663
best_model_Boleraceacapitata.h5,Crubella,0.8672,0.9742
best_model_Hvulgare.h5,Lsativa,0.4023,0.4247
best_model_Ahypochondriacus.h5,Mpolymorpha,0.4735,0.5750
best_model_Atrichopoda.h5,Athaliana,0.8314,0.9430
best_model_Csinensis.h5,Zmarina,0.7400,0.7593
best_model_Hvulgare.h5,Dsalina,0.0718,0.0719
best_model_Cpapaya.h5,Mguttatus,0.8416,0.9507
best_model_Zmarina.h5,Osativa,0.6138,0.6547
best_model_Graimondii.h5,Mesculenta,0.8408,0.8678
best_model_Czofingiensis.h5,Dcarota,0.7904,0.7904
best_model_Dcarota.h5,Stuberosum,0.7780,0.7780
best_model_Cclementina.h5,MpusillaCCMP1545,0.0093,0.0093
best_model_Aofficinalis.h5,Zmays,0.7171,0.7927
best_model_CsubellipsoideaC169.h5,Zmays,0.3976,0.4150
best_model_Boleraceacapitata.h5,Boleraceacapitata,0.9559,0.9559
best_model_Mguttatus.h5,Bdistachyon,0.6076,0.6766
best_model_Atrichopoda.h5,Spolyrhiza,0.8564,0.8564
best_model_Vvinifera.h5,Sitalica,0.7880,0.9376
best_model_Bdistachyon.h5,MspRCC299,0.0936,0.0943
best_model_Czofingiensis.h5,Smoellendorffii,0.7602,0.7761
best_model_Rcommunis.h5,Vvinifera,0.6981,0.6981
best_model_Tcacao.h5,Atrichopoda,0.6204,0.6204
best_model_Esalsugineum.h5,MspRCC299,0.0587,0.0602
best_model_Boleraceacapitata.h5,Ptrichocarpa,0.8111,0.9555
best_model_Smoellendorffii.h5,CsubellipsoideaC169,0.6230,0.6599
best_model_Ptrichocarpa.h5,Mguttatus,0.8610,0.8894
best_model_MpusillaCCMP1545.h5,Rcommunis,0.3152,0.3204
best_model_Ahypochondriacus.h5,Sitalica,0.6836,0.7572
best_model_MspRCC299.h5,Esalsugineum,0.4822,0.5293
best_model_Osativa.h5,Ahypochondriacus,0.7771,0.8163
best_model_Aofficinalis.h5,Bdistachyon,0.6578,0.8045
best_model_Sbicolor.h5,Oeuropaea,0.6992,0.6992
best_model_Crubella.h5,Ppersica,0.7845,0.8576
best_model_Othomaeum.h5,Ptrichocarpa,0.7663,0.8646
best_model_Rcommunis.h5,Kfedtschenkoi,0.7372,0.8444
best_model_Lusitatissimum.h5,Zmarina,0.8732,0.9387
best_model_Csinensis.h5,Hannuus,0.6176,0.6441
best_model_Kfedtschenkoi.h5,Atrichopoda,0.5428,0.5428
best_model_Ppersica.h5,Zmays,0.4264,0.4458
best_model_Stuberosum.h5,Mguttatus,0.8581,0.9694
best_model_Slycopersicum.h5,Bdistachyon,0.6749,0.7605
best_model_Smoellendorffii.h5,Ptrichocarpa,0.5873,0.6917
best_model_Hannuus.h5,Egrandis,0.4038,0.4429
best_model_Hvulgare.h5,Graimondii,0.6383,0.7165
best_model_Cclementina.h5,Zmays,0.3703,0.3884
best_model_Osativa.h5,Esalsugineum,0.8417,0.8784
best_model_Dcarota.h5,Lsativa,0.7579,0.8130
best_model_Creinhardtii.h5,Mpolymorpha,0.1202,0.0930
best_model_Crubella.h5,Crubella,0.9254,0.9496
best_model_Sitalica.h5,Athaliana,0.8302,0.8725
best_model_Czofingiensis.h5,Carietinum,0.7875,0.7875
best_model_CsubellipsoideaC169.h5,Carietinum,0.1954,0.1954
best_model_Dcarota.h5,Athaliana,0.8343,0.9462
best_model_Creinhardtii.h5,Mesculenta,0.0089,0.0049
best_model_Graimondii.h5,MspRCC299,0.0144,0.0149
best_model_Kfedtschenkoi.h5,Hannuus,0.6098,0.6319
best_model_Stuberosum.h5,Hannuus,0.8116,0.8963
best_model_Boleraceacapitata.h5,Oeuropaea,0.9133,0.9133
best_model_Ptrichocarpa.h5,Mtruncatula,0.7448,0.7607
best_model_Esalsugineum.h5,Mguttatus,0.8798,0.9079
best_model_Oeuropaea.h5,Spolyrhiza,0.7924,0.7924
best_model_Spolyrhiza.h5,Dsalina,0.7809,0.8164
best_model_Oeuropaea.h5,Zmays,0.7169,0.7925
best_model_Mpolymorpha.h5,Pumbilicalis,0.4800,0.5285
best_model_Cpapaya.h5,Bdistachyon,0.5909,0.7227
best_model_Mdomestica.h5,Oeuropaea,0.7110,0.7110
best_model_Cgrandiflora.h5,Cquinoa,0.7277,0.7408
best_model_Gmax.h5,Ppersica,0.8558,0.8988
best_model_Hvulgare.h5,Oeuropaea,0.5744,0.5744
best_model_Dcarota.h5,Csinensis,0.7517,0.8261
best_model_Pumbilicalis.h5,Egrandis,0.0178,0.0185
best_model_Smoellendorffii.h5,Egrandis,0.6164,0.6836
best_model_Cquinoa.h5,Rcommunis,0.8554,0.8625
