argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,2,81,3,27537
1,2,81,9,16416
1,2,81,27,9324
1,2,81,81,5328
1,3,0,0,615053
1,3,0,1,298916
1,3,0,3,231224
1,3,0,9,164968
1,3,0,27,111807
1,3,0,81,74115
1,3,1,0,354156
1,3,1,1,214930
1,3,1,3,174748
1,3,1,9,128288
1,3,1,27,90096
1,3,1,81,63942
1,3,3,0,303933
1,3,3,1,188585
1,3,3,3,154355
1,3,3,9,113380
1,3,3,27,80100
1,3,3,81,58507
1,3,9,0,239649
1,3,9,1,146880
1,3,9,3,118853
1,3,9,9,87645
1,3,9,27,61952
1,3,9,81,46409
1,3,27,0,170127
1,3,27,1,102091
1,3,27,3,81356
1,3,27,9,57624
1,3,27,27,38731
1,3,27,81,27972
1,3,81,0,106819
1,3,81,1,64086
1,3,81,3,50411
1,3,81,9,35104
1,3,81,27,22856
1,3,81,81,15690
2,0,0,0,3874575
2,0,0,1,490361
2,0,0,3,268577
2,0,0,9,161226
2,0,0,27,86195
2,0,0,81,39440
2,0,1,0,581487
2,0,1,1,158644
2,0,1,3,99662
2,0,1,9,60711
2,0,1,27,25441
2,0,1,81,12849
2,0,3,0,409006
2,0,3,1,125769
2,0,3,3,81027
2,0,3,9,50137
2,0,3,27,21622
2,0,3,81,11462
2,0,9,0,262045
2,0,9,1,88415
2,0,9,3,59335
2,0,9,9,37614
2,0,9,27,16723
2,0,9,81,9198
2,0,27,0,155860
2,0,27,1,52523
2,0,27,3,35299
2,0,27,9,21509
2,0,27,27,11601
2,0,27,81,6460
2,0,81,0,87699
2,0,81,1,30362
2,0,81,3,20472
2,0,81,9,13037
2,0,81,27,7512
2,0,81,81,4530
2,1,0,0,604278
2,1,0,1,111619
2,1,0,3,56910
2,1,0,9,31994
2,1,0,27,17824
2,1,0,81,8587
2,1,1,0,479895
2,1,1,1,95258
2,1,1,3,50432
2,1,1,9,28099
2,1,1,27,15754
2,1,1,81,7743
2,1,3,0,448411
2,1,3,1,90722
2,1,3,3,48100
2,1,3,9,26759
2,1,3,27,14792
2,1,3,81,7084
2,1,9,0,403910
2,1,9,1,83555
2,1,9,3,44926
2,1,9,9,24330
2,1,9,27,13714
2,1,9,81,6560
2,1,27,0,340376
2,1,27,1,72766
2,1,27,3,39835
2,1,27,9,21834
2,1,27,27,12198
2,1,27,81,5742
2,1,81,0,257290
2,1,81,1,57992
2,1,81,3,31993
2,1,81,9,17284
2,1,81,27,9510
2,1,81,81,4304
2,2,0,0,27672932
2,2,0,1,5685377
2,2,0,3,2964160
2,2,0,9,1656186
2,2,0,27,894916
2,2,0,81,423983
2,2,1,0,23063946
2,2,1,1,5060616
2,2,1,3,2665416
2,2,1,9,1462454
2,2,1,27,792450
2,2,1,81,383568
2,2,3,0,21924107
2,2,3,1,4885206
2,2,3,3,2576571
2,2,3,9,1405780
2,2,3,27,760399
2,2,3,81,365896
2,2,9,0,20208853
2,2,9,1,4600707
2,2,9,3,2419543
2,2,9,9,1310706
2,2,9,27,706656
2,2,9,81,336671
2,2,27,0,17827976
2,2,27,1,4166622
2,2,27,3,2188576
2,2,27,9,1180918
2,2,27,27,631711
2,2,27,81,299649
2,2,81,0,14313811
2,2,81,1,3461437
2,2,81,3,1807397
2,2,81,9,965742
2,2,81,27,516321
2,2,81,81,242680
2,3,0,0,439986
2,3,0,1,246875
2,3,0,3,198831
2,3,0,9,156754
2,3,0,27,121849
2,3,0,81,94594
2,3,1,0,318906
2,3,1,1,197263
2,3,1,3,160825
2,3,1,9,125993
2,3,1,27,100781
2,3,1,81,79132
2,3,3,0,289933
2,3,3,1,178596
2,3,3,3,143939
2,3,3,9,110847
2,3,3,27,87492
2,3,3,81,68700
2,3,9,0,247332
2,3,9,1,148104
2,3,9,3,116021
2,3,9,9,84939
2,3,9,27,63723
2,3,9,81,48820
2,3,27,0,196496
2,3,27,1,113306
2,3,27,3,84578
2,3,27,9,56818
2,3,27,27,38270
2,3,27,81,25949
2,3,81,0,144004
2,3,81,1,82668
2,3,81,3,60579
2,3,81,9,38274
2,3,81,27,23622
2,3,81,81,13228
3,0,0,0,60511083
3,0,0,1,11177532
3,0,0,3,8017678
3,0,0,9,5779402
3,0,0,27,4278933
3,0,0,81,2603873
3,0,1,0,2384506
3,0,1,1,1333918
3,0,1,3,1128959
3,0,1,9,894980
3,0,1,27,688049
3,0,1,81,448493
3,0,3,0,1374823
3,0,3,1,860316
3,0,3,3,748733
3,0,3,9,607768
3,0,3,27,477710
3,0,3,81,314789
3,0,9,0,649776
3,0,9,1,449251
3,0,9,3,401582
3,0,9,9,331896
3,0,9,27,267237
3,0,9,81,181380
3,0,27,0,264444
3,0,27,1,191469
3,0,27,3,173818
3,0,27,9,143844
3,0,27,27,120066
3,0,27,81,81504
3,0,81,0,92935
3,0,81,1,68012
3,0,81,3,62117
3,0,81,9,49927
3,0,81,27,42431
3,0,81,81,29313
3,1,0,0,2315675
3,1,0,1,1068787
3,1,0,3,857897
3,1,0,9,644163
3,1,0,27,463113
3,1,0,81,295038
3,1,1,0,1409807
3,1,1,1,802107
3,1,1,3,671354
3,1,1,9,520942
3,1,1,27,381796
3,1,1,81,246587
3,1,3,0,1211148
3,1,3,1,707271
3,1,3,3,595712
3,1,3,9,464940
3,1,3,27,341298
3,1,3,81,222217
3,1,9,0,952970
3,1,9,1,565180
3,1,9,3,477121
3,1,9,9,372163
3,1,9,27,273515
3,1,9,81,177274
3,1,27,0,680548
3,1,27,1,403107
3,1,27,3,340667
3,1,27,9,262288
3,1,27,27,189046
3,1,27,81,118455
3,1,81,0,429800
3,1,81,1,254110
3,1,81,3,217238
3,1,81,9,164996
3,1,81,27,118364
3,1,81,81,69826
3,2,0,0,2408685
3,2,0,1,1141116
3,2,0,3,929688
3,2,0,9,688834
3,2,0,27,539424
3,2,0,81,382176
3,2,1,0,1701118
3,2,1,1,871583
3,2,1,3,727267
3,2,1,9,544855
3,2,1,27,442063
3,2,1,81,318463
3,2,3,0,1536507
3,2,3,1,780451
3,2,3,3,647732
3,2,3,9,480072
3,2,3,27,392190
3,2,3,81,284568
3,2,9,0,1309997
3,2,9,1,640895
3,2,9,3,523809
3,2,9,9,380770
3,2,9,27,311877
3,2,9,81,226273
3,2,27,0,1025286
3,2,27,1,480947
3,2,27,3,381885
3,2,27,9,266015
3,2,27,27,214074
3,2,27,81,150927
3,2,81,0,745640
3,2,81,1,327502
3,2,81,3,248796
3,2,81,9,160001
3,2,81,27,125084
3,2,81,81,83009
3,3,0,0,40413765
3,3,0,1,36936521
3,3,0,3,35707775
3,3,0,9,33833402
3,3,0,27,31135370
3,3,0,81,26188200
3,3,1,0,20170545
3,3,1,1,20016287
3,3,1,3,19904925
3,3,1,9,19628446
3,3,1,27,18952284
3,3,1,81,17071643
3,3,3,0,14111743
3,3,3,1,14039832
3,3,3,3,13993392
3,3,3,9,13875177
3,3,3,27,13535186
3,3,3,81,12525592
3,3,9,0,7122932
3,3,9,1,7087155
3,3,9,3,7064940
3,3,9,9,7019221
3,3,9,27,6899859
3,3,9,81,6565098
3,3,27,0,2351492
3,3,27,1,2331648
3,3,27,3,2319586
3,3,27,9,2298745
3,3,27,27,2256509
3,3,27,81,2181884
3,3,81,0,556525
3,3,81,1,546697
3,3,81,3,540982
3,3,81,9,531722
3,3,81,27,514996
3,3,81,81,496986
