argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,3,0,27,163
1,3,0,81,76
1,3,1,0,778
1,3,1,1,93
1,3,1,3,93
1,3,1,9,93
1,3,1,27,81
1,3,1,81,76
1,3,3,0,550
1,3,3,1,89
1,3,3,3,89
1,3,3,9,89
1,3,3,27,77
1,3,3,81,76
1,3,9,0,147
1,3,9,1,2
1,3,9,3,2
1,3,9,9,2
1,3,9,27,2
1,3,9,81,1
1,3,27,0,64
1,3,27,1,0
1,3,27,3,0
1,3,27,9,0
1,3,27,27,0
1,3,27,81,0
1,3,81,0,8
1,3,81,1,0
1,3,81,3,0
1,3,81,9,0
1,3,81,27,0
1,3,81,81,0
2,0,0,0,18392341
2,0,0,1,1580407
2,0,0,3,930570
2,0,0,9,601367
2,0,0,27,390893
2,0,0,81,200693
2,0,1,0,804857
2,0,1,1,237386
2,0,1,3,161600
2,0,1,9,104016
2,0,1,27,58067
2,0,1,81,30923
2,0,3,0,455776
2,0,3,1,158059
2,0,3,3,112497
2,0,3,9,76151
2,0,3,27,43492
2,0,3,81,24487
2,0,9,0,237577
2,0,9,1,95065
2,0,9,3,70834
2,0,9,9,49410
2,0,9,27,29490
2,0,9,81,17406
2,0,27,0,131098
2,0,27,1,52332
2,0,27,3,38891
2,0,27,9,26141
2,0,27,27,17890
2,0,27,81,10950
2,0,81,0,69557
2,0,81,1,27191
2,0,81,3,19242
2,0,81,9,13729
2,0,81,27,9400
2,0,81,81,5833
2,1,0,0,550146
2,1,0,1,119199
2,1,0,3,65547
2,1,0,9,39805
2,1,0,27,23941
2,1,0,81,13481
2,1,1,0,436682
2,1,1,1,98776
2,1,1,3,55109
2,1,1,9,33839
2,1,1,27,20407
2,1,1,81,11183
2,1,3,0,406307
2,1,3,1,93162
2,1,3,3,51842
2,1,3,9,31764
2,1,3,27,18897
2,1,3,81,10252
2,1,9,0,364392
2,1,9,1,84516
2,1,9,3,47507
2,1,9,9,28775
2,1,9,27,16969
2,1,9,81,8912
2,1,27,0,305848
2,1,27,1,71497
2,1,27,3,40445
2,1,27,9,24594
2,1,27,27,14041
2,1,27,81,7384
2,1,81,0,229364
2,1,81,1,53781
2,1,81,3,30460
2,1,81,9,17998
2,1,81,27,9731
2,1,81,81,4821
2,2,0,0,28871323
2,2,0,1,6362865
2,2,0,3,3542897
2,2,0,9,2054461
2,2,0,27,1196583
2,2,0,81,625660
2,2,1,0,23843724
2,2,1,1,5558219
2,2,1,3,3102216
2,2,1,9,1764638
2,2,1,27,1029382
2,2,1,81,548944
2,2,3,0,22606177
2,2,3,1,5321504
2,2,3,3,2959596
2,2,3,9,1667515
2,2,3,27,969293
2,2,3,81,512403
2,2,9,0,20763582
2,2,9,1,4947870
2,2,9,3,2723729
2,2,9,9,1518611
2,2,9,27,875677
2,2,9,81,455350
2,2,27,0,18217802
2,2,27,1,4415194
2,2,27,3,2405213
2,2,27,9,1327306
2,2,27,27,752292
2,2,27,81,384486
2,2,81,0,14578993
2,2,81,1,3623751
2,2,81,3,1946438
2,2,81,9,1052772
2,2,81,27,588174
2,2,81,81,291013
2,3,0,0,762168
2,3,0,1,586815
2,3,0,3,538049
2,3,0,9,485574
2,3,0,27,431316
2,3,0,81,350272
2,3,1,0,485759
2,3,1,1,391811
2,3,1,3,361724
2,3,1,9,329791
2,3,1,27,302076
2,3,1,81,260765
2,3,3,0,397367
2,3,3,1,312423
2,3,3,3,284977
2,3,3,9,256553
2,3,3,27,234028
2,3,3,81,206401
2,3,9,0,285912
2,3,9,1,209884
2,3,9,3,184539
2,3,9,9,158772
2,3,9,27,141686
2,3,9,81,124876
2,3,27,0,181885
2,3,27,1,119084
2,3,27,3,96784
2,3,27,9,73771
2,3,27,27,59357
2,3,27,81,48515
2,3,81,0,117860
2,3,81,1,71359
2,3,81,3,54456
2,3,81,9,36218
2,3,81,27,24667
2,3,81,81,16359
3,0,0,0,24870302
3,0,0,1,2708575
3,0,0,3,1643365
3,0,0,9,1091440
3,0,0,27,710793
3,0,0,81,383264
3,0,1,0,860812
3,0,1,1,367199
3,0,1,3,286695
3,0,1,9,209511
3,0,1,27,138029
3,0,1,81,92928
3,0,3,0,507762
3,0,3,1,242191
3,0,3,3,194459
3,0,3,9,146237
3,0,3,27,98194
3,0,3,81,68388
3,0,9,0,252089
3,0,9,1,127626
3,0,9,3,105984
3,0,9,9,82638
3,0,9,27,59103
3,0,9,81,42183
3,0,27,0,103613
3,0,27,1,54791
3,0,27,3,45781
3,0,27,9,34178
3,0,27,27,26726
3,0,27,81,19361
3,0,81,0,37990
3,0,81,1,21377
3,0,81,3,18059
3,0,81,9,12118
3,0,81,27,10257
3,0,81,81,7518
3,1,0,0,1979758
3,1,0,1,553395
3,1,0,3,355445
3,1,0,9,234370
3,1,0,27,141311
3,1,0,81,87438
3,1,1,0,1359780
3,1,1,1,428321
3,1,1,3,285445
3,1,1,9,188744
3,1,1,27,114679
3,1,1,81,71923
3,1,3,0,1213516
3,1,3,1,386762
3,1,3,3,258946
3,1,3,9,171363
3,1,3,27,103504
3,1,3,81,65130
3,1,9,0,1011932
3,1,9,1,326320
3,1,9,3,217175
3,1,9,9,142384
3,1,9,27,85681
3,1,9,81,53366
3,1,27,0,784539
3,1,27,1,251738
3,1,27,3,165324
3,1,27,9,107277
3,1,27,27,63073
3,1,27,81,36610
3,1,81,0,548360
3,1,81,1,177583
3,1,81,3,115887
3,1,81,9,72741
3,1,81,27,41561
3,1,81,81,22976
3,2,0,0,1151531
3,2,0,1,460059
3,2,0,3,343008
3,2,0,9,270366
3,2,0,27,214365
3,2,0,81,159277
3,2,1,0,789723
3,2,1,1,350047
3,2,1,3,269022
3,2,1,9,215309
3,2,1,27,176479
3,2,1,81,134766
3,2,3,0,716727
3,2,3,1,315132
3,2,3,3,240821
3,2,3,9,190922
3,2,3,27,156527
3,2,3,81,121180
3,2,9,0,608217
3,2,9,1,257038
3,2,9,3,191739
3,2,9,9,148378
3,2,9,27,119910
3,2,9,81,93040
3,2,27,0,482932
3,2,27,1,189512
3,2,27,3,134910
3,2,27,9,98185
3,2,27,27,75491
3,2,27,81,55840
3,2,81,0,350435
3,2,81,1,127587
3,2,81,3,85311
3,2,81,9,56361
3,2,81,27,40660
3,2,81,81,27223
3,3,0,0,34862638
3,3,0,1,31733584
3,3,0,3,30636959
3,3,0,9,29041432
3,3,0,27,26822055
3,3,0,81,22741879
3,3,1,0,17482534
3,3,1,1,17278797
3,3,1,3,17164313
3,3,1,9,16923360
3,3,1,27,16402691
3,3,1,81,14880974
3,3,3,0,12243594
3,3,3,1,12118484
3,3,3,3,12062873
3,3,3,9,11953368
3,3,3,27,11709274
3,3,3,81,10903829
3,3,9,0,6170200
3,3,9,1,6087550
3,3,9,3,6054235
3,3,9,9,6007395
3,3,9,27,5932156
3,3,9,81,5674826
3,3,27,0,2057652
3,3,27,1,2000439
3,3,27,3,1978688
3,3,27,9,1953532
3,3,27,27,1927827
3,3,27,81,1872573
3,3,81,0,511340
3,3,81,1,475481
3,3,81,3,461578
3,3,81,9,447267
3,3,81,27,435422
3,3,81,81,423064
