argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,2,27,3,8329
1,2,27,9,4244
1,2,27,27,2288
1,2,27,81,1618
1,2,81,0,60834
1,2,81,1,15902
1,2,81,3,7819
1,2,81,9,4053
1,2,81,27,2100
1,2,81,81,1465
1,3,0,0,64315
1,3,0,1,27061
1,3,0,3,17153
1,3,0,9,9817
1,3,0,27,6344
1,3,0,81,4860
1,3,1,0,62691
1,3,1,1,26733
1,3,1,3,16915
1,3,1,9,9717
1,3,1,27,6316
1,3,1,81,4837
1,3,3,0,61455
1,3,3,1,26195
1,3,3,3,16499
1,3,3,9,9394
1,3,3,27,6145
1,3,3,81,4754
1,3,9,0,58728
1,3,9,1,24944
1,3,9,3,15439
1,3,9,9,8457
1,3,9,27,5493
1,3,9,81,4274
1,3,27,0,54066
1,3,27,1,22905
1,3,27,3,14015
1,3,27,9,7170
1,3,27,27,4395
1,3,27,81,3360
1,3,81,0,47328
1,3,81,1,20005
1,3,81,3,11797
1,3,81,9,5343
1,3,81,27,3095
1,3,81,81,2260
2,0,0,0,945831
2,0,0,1,249087
2,0,0,3,161180
2,0,0,9,105576
2,0,0,27,76036
2,0,0,81,51766
2,0,1,0,728501
2,0,1,1,199443
2,0,1,3,129766
2,0,1,9,86912
2,0,1,27,62853
2,0,1,81,42388
2,0,3,0,651355
2,0,3,1,176355
2,0,3,3,113089
2,0,3,9,74308
2,0,3,27,53124
2,0,3,81,36272
2,0,9,0,567387
2,0,9,1,149988
2,0,9,3,93792
2,0,9,9,58820
2,0,9,27,40103
2,0,9,81,27892
2,0,27,0,474695
2,0,27,1,126959
2,0,27,3,77566
2,0,27,9,45564
2,0,27,27,30145
2,0,27,81,20426
2,0,81,0,349524
2,0,81,1,100574
2,0,81,3,60357
2,0,81,9,33998
2,0,81,27,22340
2,0,81,81,15932
2,1,0,0,71534
2,1,0,1,22696
2,1,0,3,15761
2,1,0,9,10821
2,1,0,27,8721
2,1,0,81,6385
2,1,1,0,64224
2,1,1,1,20249
2,1,1,3,13634
2,1,1,9,9745
2,1,1,27,7866
2,1,1,81,5750
2,1,3,0,60849
2,1,3,1,18476
2,1,3,3,12160
2,1,3,9,8527
2,1,3,27,6761
2,1,3,81,4941
2,1,9,0,55140
2,1,9,1,15649
2,1,9,3,9681
2,1,9,9,6356
2,1,9,27,4848
2,1,9,81,3537
2,1,27,0,49917
2,1,27,1,13657
2,1,27,3,8028
2,1,27,9,4880
2,1,27,27,3452
2,1,27,81,2366
2,1,81,0,41872
2,1,81,1,11437
2,1,81,3,6341
2,1,81,9,3611
2,1,81,27,2446
2,1,81,81,1570
2,2,0,0,10242504
2,2,0,1,1946327
2,2,0,3,1012901
2,2,0,9,496416
2,2,0,27,302784
2,2,0,81,176314
2,2,1,0,9649608
2,2,1,1,1837392
2,2,1,3,960483
2,2,1,9,466057
2,2,1,27,285019
2,2,1,81,163364
2,2,3,0,9263324
2,2,3,1,1766949
2,2,3,3,921774
2,2,3,9,444026
2,2,3,27,269979
2,2,3,81,154202
2,2,9,0,8707509
2,2,9,1,1671214
2,2,9,3,865105
2,2,9,9,414838
2,2,9,27,248799
2,2,9,81,141800
2,2,27,0,7902657
2,2,27,1,1552442
2,2,27,3,795306
2,2,27,9,377686
2,2,27,27,221717
2,2,27,81,125193
2,2,81,0,6371956
2,2,81,1,1324717
2,2,81,3,684438
2,2,81,9,314832
2,2,81,27,177102
2,2,81,81,100407
2,3,0,0,1086252
2,3,0,1,493579
2,3,0,3,386906
2,3,0,9,312409
2,3,0,27,262665
2,3,0,81,194840
2,3,1,0,896485
2,3,1,1,389244
2,3,1,3,300938
2,3,1,9,244356
2,3,1,27,211622
2,3,1,81,163354
2,3,3,0,786110
2,3,3,1,318818
2,3,3,3,236094
2,3,3,9,184438
2,3,3,27,159137
2,3,3,81,125730
2,3,9,0,650662
2,3,9,1,237244
2,3,9,3,160595
2,3,9,9,114302
2,3,9,27,94464
2,3,9,81,74487
2,3,27,0,543740
2,3,27,1,181744
2,3,27,3,109262
2,3,27,9,67464
2,3,27,27,50055
2,3,27,81,36436
2,3,81,0,422760
