argmax_y,argmax_pred,coverage_greater_eq,spliced_coverage_greater_eq,count
1,2,27,27,926
1,2,27,81,843
1,2,81,0,6858
1,2,81,1,943
1,2,81,3,570
1,2,81,9,372
1,2,81,27,293
1,2,81,81,215
1,3,0,0,941474
1,3,0,1,156004
1,3,0,3,126044
1,3,0,9,104986
1,3,0,27,86462
1,3,0,81,66076
1,3,1,0,603714
1,3,1,1,116976
1,3,1,3,94744
1,3,1,9,78853
1,3,1,27,68756
1,3,1,81,53741
1,3,3,0,409286
1,3,3,1,87654
1,3,3,3,72006
1,3,3,9,59760
1,3,3,27,53643
1,3,3,81,42908
1,3,9,0,197443
1,3,9,1,52455
1,3,9,3,44505
1,3,9,9,37274
1,3,9,27,34314
1,3,9,81,28888
1,3,27,0,68303
1,3,27,1,20574
1,3,27,3,18189
1,3,27,9,15546
1,3,27,27,14860
1,3,27,81,11499
1,3,81,0,20476
1,3,81,1,7058
1,3,81,3,6098
1,3,81,9,4660
1,3,81,27,4462
1,3,81,81,3391
2,0,0,0,5303587
2,0,0,1,1625772
2,0,0,3,1004500
2,0,0,9,670080
2,0,0,27,478337
2,0,0,81,317209
2,0,1,0,2873535
2,0,1,1,1011698
2,0,1,3,684134
2,0,1,9,484411
2,0,1,27,363163
2,0,1,81,242074
2,0,3,0,2023178
2,0,3,1,718551
2,0,3,3,505004
2,0,3,9,363406
2,0,3,27,278876
2,0,3,81,184806
2,0,9,0,1281580
2,0,9,1,426554
2,0,9,3,297586
2,0,9,9,212735
2,0,9,27,162772
2,0,9,81,102973
2,0,27,0,810810
2,0,27,1,232929
2,0,27,3,153615
2,0,27,9,102595
2,0,27,27,74085
2,0,27,81,43039
2,0,81,0,480307
2,0,81,1,129372
2,0,81,3,78706
2,0,81,9,48113
2,0,81,27,30172
2,0,81,81,16893
2,1,0,0,140024
2,1,0,1,48139
2,1,0,3,34483
2,1,0,9,26741
2,1,0,27,22645
2,1,0,81,16931
2,1,1,0,117048
2,1,1,1,40100
2,1,1,3,28704
2,1,1,9,23265
2,1,1,27,20117
2,1,1,81,15095
2,1,3,0,106229
2,1,3,1,35297
2,1,3,3,24785
2,1,3,9,20109
2,1,3,27,17475
2,1,3,81,13207
2,1,9,0,91577
2,1,9,1,27810
2,1,9,3,17990
2,1,9,9,13899
2,1,9,27,11986
2,1,9,81,9014
2,1,27,0,76589
2,1,27,1,20450
2,1,27,3,11963
2,1,27,9,8644
2,1,27,27,7274
2,1,27,81,5711
2,1,81,0,56765
2,1,81,1,14280
2,1,81,3,7857
2,1,81,9,5063
2,1,81,27,4022
2,1,81,81,2949
2,2,0,0,14686671
2,2,0,1,3523878
2,2,0,3,2165045
2,2,0,9,1380381
2,2,0,27,1044446
2,2,0,81,746724
2,2,1,0,12886843
2,2,1,1,3001751
2,2,1,3,1849065
2,2,1,9,1177807
2,2,1,27,895140
2,2,1,81,638961
2,2,3,0,11895586
2,2,3,1,2676776
2,2,3,3,1627449
2,2,3,9,1014131
2,2,3,27,763288
2,2,3,81,544425
2,2,9,0,10689379
